trade_date,gross_return,rebalance_turnover,roll_turnover,active_products,transaction_cost,net_return,nav,drawdown
2020-03-11,0.012021635007055196,0.03571428571428571,0.03571428571428571,28,2.8571428571428567e-05,0.011993063578483768,1.028523014153144,0.0
2020-03-12,0.004064115696258653,0.07142857142857142,0.0,28,3.571428571428571e-05,0.004028401410544368,1.0326663177141358,0.0
2020-03-13,5.9882601164466386e-05,0.07142857142857142,0.0,28,3.571428571428571e-05,2.4168315450180676e-05,1.032691275519457,0.0
2020-03-16,0.006389721745380157,0.10714285714285714,0.0,28,5.357142857142857e-05,0.006336150316808728,1.0392345626720052,0.0
2020-03-17,0.00764646169759321,0.14285714285714285,0.0,28,7.142857142857142e-05,0.007575033126164639,1.0471067989101008,0.0
2020-03-18,0.015682071358619355,0.03571428571428571,0.03571428571428571,28,2.8571428571428567e-05,0.015653499930047925,1.0634976851135929,0.0
2020-03-19,-0.0071961603681232845,0.10714285714285714,0.07142857142857142,28,7.5e-05,-0.007271160368123285,1.0557648228940042,-0.007271160368123142
2020-03-20,0.011833981598621172,0.03571428571428571,0.07142857142857142,28,3.9285714285714276e-05,0.011794695884335458,1.0682172479054182,0.0
2020-03-23,-0.008623810186039037,0.03571428571428571,0.0,28,1.7857142857142855e-05,-0.00864166732889618,1.0589860698140305,-0.008641667328896152
2020-03-24,-0.0007170044555053922,0.07142857142857142,0.03571428571428571,28,4.642857142857142e-05,-0.0007634330269339636,1.0581776048732716,-0.009398503021583404
2020-03-25,0.0020252176774128955,0.03571428571428571,0.03571428571428571,28,2.8571428571428567e-05,0.001996646248841467,1.0602904112186498,-0.0074206222585447845
2020-03-26,0.006926450941670187,0.03571428571428571,0.0,28,1.7857142857142855e-05,0.006908593798813044,1.067615526978536,-0.0005632945246504262
2020-03-27,0.017772039172154558,0.07142857142857142,0.03571428571428571,28,4.642857142857142e-05,0.017725610600725986,1.0865396640810463,0.0
2020-03-30,-0.010723770937356871,0.10714285714285714,0.0,28,5.357142857142857e-05,-0.0107773423659283,1.074829654127084,-0.01077734236592831
2020-03-31,-0.005263493251118375,0.10714285714285714,0.07142857142857142,28,7.5e-05,-0.005338493251118376,1.0690916832724249,-0.016058300847561102
2020-04-01,-0.013652394244350833,0.07142857142857142,0.03571428571428571,28,4.642857142857142e-05,-0.013698822815779405,1.0544463857294526,-0.029537143845307257
2020-04-02,-0.01282689240903147,0.07142857142857142,0.0,28,3.571428571428571e-05,-0.012862606694745756,1.0408834565891185,-0.04201982587588471
2020-04-03,-0.014329603285176259,0.07142857142857142,0.14285714285714285,28,7.857142857142855e-05,-0.014408174713747687,1.0258862258899328,-0.05582257159697135
2020-04-07,0.00024109545892842365,0.0,0.0,28,0.0,0.00024109545892842365,1.0261335624003722,-0.05559493470656063
2020-04-08,-0.006300376974250632,0.17857142857142855,0.03571428571428571,28,9.999999999999999e-05,-0.006400376974250633,1.0195659207750791,-0.06163948314083034
2020-04-09,-0.0010197243381275178,0.10714285714285714,0.0,28,5.357142857142857e-05,-0.0010732957666989465,1.0184716249884407,-0.06264662151121281
2020-04-10,-0.0033492656511428004,0.10714285714285714,0.07142857142857142,28,7.5e-05,-0.0034242656511428004,1.014984107586329,-0.06585636848815468
2020-04-13,0.004168634056024745,0.10714285714285714,0.14285714285714285,28,9.642857142857142e-05,0.004072205484596174,1.01911733143602,-0.062052343668511645
2020-04-14,-0.0030192403736096374,0.17857142857142855,0.0,28,8.928571428571427e-05,-0.003108526087895352,1.0159493786246248,-0.06496797842729851
2020-04-15,-0.0004027735566214745,0.17857142857142855,0.0,28,8.928571428571427e-05,-0.0004920592709071888,1.0154494713141,-0.06542806960210845
2020-04-16,-0.006617380604558829,0.03571428571428571,0.0,28,1.7857142857142855e-05,-0.006635237747415972,1.0087117226514433,-0.0716291765523599
2020-04-17,-0.0021690499193916285,0.10714285714285714,0.03571428571428571,28,6.428571428571429e-05,-0.0022333356336773427,1.0064589308171377,-0.07370254019363187
2020-04-20,0.0013364265633852368,0.3214285714285714,0.0,28,0.0001607142857142857,0.001175712277670951,1.007642236939071,-0.07261348089736219
2020-04-21,0.0009513805511503166,0.21428571428571427,0.0,28,0.00010714285714285714,0.0008442376940074594,1.0084929264975688,-0.07183054624102136
2020-04-22,-0.0024291029879332238,0.10714285714285714,0.0,28,5.357142857142857e-05,-0.002482674416504652,1.0059891669097274,-0.07413488879804997
2020-04-23,-0.004667180760539057,0.17857142857142855,0.0,28,8.928571428571427e-05,-0.0047564664748247715,1.0012042131632843,-0.07853873515969201
2020-04-24,0.010718824227993338,0.14285714285714285,0.03571428571428571,28,8.214285714285713e-05,0.01063668137085048,1.0118537033658552,-0.0687374452900048
2020-04-27,7.843346374047956e-05,0.21428571428571427,0.0,28,0.00010714285714285714,-2.870939340237758e-05,1.0118246536598197,-0.06876418127304884
2020-04-28,-0.0025859148720430315,0.10714285714285714,0.07142857142857142,28,7.5e-05,-0.0026609148720430314,1.0091322743909965,-0.07124212051247847
2020-04-29,-0.004281743728970483,0.17857142857142855,0.0,28,8.928571428571427e-05,-0.004371029443256198,1.0047213275074933,-0.07530174854937466
2020-04-30,0.0025763144626768392,0.09999999999999998,0.07142857142857142,30,7.142857142857141e-05,0.002504885891248268,1.007238039785403,-0.07298548494565404
2020-05-06,0.0005779599980817859,0.13333333333333333,0.06666666666666667,30,8.666666666666667e-05,0.0004912933314151193,1.0077328891174973,-0.0725300488962829
2020-05-07,-0.0020125923979593527,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.0020792590646260193,1.005637551373078,-0.07445849919928349
2020-05-08,0.003142354616415969,0.06666666666666667,0.0,30,3.3333333333333335e-05,0.003109021283082636,1.008764099923364,-0.07158097097491778
2020-05-11,0.0013736023327871642,0.23333333333333334,0.03333333333333333,30,0.00012666666666666666,0.0012469356661204975,1.0100219638582604,-0.07042329217452148
2020-05-12,-0.0005742849388254019,0.1,0.0,30,5e-05,-0.0006242849388254019,1.009391422358341,-0.07100361291269974
2020-05-13,0.00040744504761910764,0.06666666666666667,0.0,30,3.3333333333333335e-05,0.0003741117142857743,1.0097690475137446,-0.07065606448176132
2020-05-14,-0.004669476566880514,0.1,0.0,30,5e-05,-0.004719476566880514,1.0050034661560423,-0.07504208140801205
2020-05-15,0.0019000216506807426,0.16666666666666666,0.0,30,8.333333333333333e-05,0.0018166883173474093,1.0068292442119016,-0.07336172116326811
2020-05-18,0.002405094986917892,0.2,0.0,30,0.0001,0.002305094986917892,1.0091500812554168,-0.0712257319120353
2020-05-19,0.0007312019298063059,0.2,0.0,30,0.0001,0.0006312019298063058,1.0097870587341693,-0.07063948780166385
2020-05-20,-0.0032915539043341917,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.0033582205710008584,1.0063959710611978,-0.07376048539160418
2020-05-21,9.405244045359939e-05,0.13333333333333333,0.0,30,6.666666666666667e-05,2.7385773786932718e-05,1.0064235319936015,-0.0737351196057845
2020-05-22,0.0033100907207813373,0.13333333333333333,0.0,30,6.666666666666667e-05,0.0032434240541146706,1.0096877902858965,-0.07073084981223232
2020-05-25,0.0002219563936409763,0.13333333333333333,0.0,30,6.666666666666667e-05,0.00015528972697430963,1.0098445844271793,-0.07058654385961394
2020-05-26,-0.002631945980486979,0.06666666666666667,0.0,30,3.3333333333333335e-05,-0.002665279313820312,1.0071530665461321,-0.0730636903182511
2020-05-27,-0.0014009989114742234,0.13333333333333333,0.06666666666666667,30,8.666666666666667e-05,-0.0014876655781408902,1.0056547595971124,-0.07444266155929369
2020-05-28,0.003060956569918368,0.1,0.0,30,5e-05,0.0030109565699183677,1.008682742402591,-0.0716558486102794
2020-05-29,0.004742830453979699,0.2,0.03333333333333333,30,0.00011,0.004632830453979699,1.0133557985299977,-0.06735498755394698
2020-06-01,0.002021527268852304,0.1,0.0,30,5e-05,0.001971527268852304,1.0153536571198492,-0.06551625247975057
2020-06-02,0.0013335156397465072,0.1,0.0,30,5e-05,0.0012835156397465073,1.0166568794186364,-0.06431682797471927
2020-06-03,-0.0019685988237313564,0.03333333333333333,0.0,30,1.6666666666666667e-05,-0.001985265490398023,1.0146385456003508,-0.06617440748608716
2020-06-04,-0.0016378847937024857,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.0017045514603691524,1.012909041985701,-0.06776616126353685
2020-06-05,0.003988939224279113,0.13333333333333333,0.0,30,6.666666666666667e-05,0.003922272557612447,1.016881947324439,-0.0641096860605831
2020-06-08,6.537837416831222e-05,0.13333333333333333,0.0,30,6.666666666666667e-05,-1.2882924983544542e-06,1.0168806372830546,-0.06411089176105378
2020-06-09,0.0027345900454387342,0.06666666666666667,0.0,30,3.3333333333333335e-05,0.002701256712105401,1.0196274929299254,-0.061582815025637117
2020-06-10,-0.0028765131751143477,0.16666666666666666,0.03333333333333333,30,9.333333333333333e-05,-0.002969846508447681,1.0165993557801303,-0.06436977002590039
2020-06-11,-0.006430753031016593,0.1,0.0,30,5e-05,-0.006480753031016593,1.0100110264238287,-0.07043335847471577
2020-06-12,0.0007871635347987111,0.1,0.0,30,5e-05,0.0007371635347987111,1.010755569722253,-0.069748115843418
2020-06-15,0.0007376154783083732,0.13333333333333333,0.0,30,6.666666666666667e-05,0.0006709488116417065,1.0114337349706184,-0.06912396444721569
2020-06-16,0.0007535927146782788,0.2,0.0,30,0.0001,0.0006535927146782787,1.012094800691175,-0.06851555065210979
2020-06-17,-1.6447912491346372e-05,0.06666666666666667,0.0,30,3.3333333333333335e-05,-4.978124582467971e-05,1.0120444173511038,-0.06856192110846471
2020-06-18,-0.001795648598562949,0.13333333333333333,0.1,30,9.666666666666667e-05,-0.0018923152652296155,1.01012931025106,-0.0703244956037673
2020-06-19,-0.00010498365881792167,0.16666666666666666,0.03333333333333333,30,9.333333333333333e-05,-0.000198316992151255,1.0099289844445671,-0.07050886605347584
2020-06-22,-0.0006276423678671021,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.0006943090345337688,1.00922778162643,-0.07115422014529382
2020-06-23,0.0016145389043680865,0.2,0.0,30,0.0001,0.0015145389043680864,1.0107562963650722,-0.06974744707554581
2020-06-24,-0.0030355787384891125,0.1,0.0,30,5e-05,-0.0030855787384891126,1.007637528227214,-0.07261781457427474
2020-06-29,0.0009311398585515774,0.1,0.0,30,5e-05,0.0008811398585515773,1.0085253978163073,-0.07180066116658557
2020-06-30,0.0013546486515245409,0.3,0.0,30,0.00015,0.001204648651524541,1.0097403165768148,-0.07068250708471413
2020-07-01,-0.000145785947917132,0.16666666666666666,0.06666666666666667,30,0.00010333333333333333,-0.0002491192812504653,1.0094887707948996,-0.0709140179906026
2020-07-02,-0.0009256498536824457,0.16666666666666666,0.0,30,8.333333333333333e-05,-0.001008983187015779,1.0084702135976864,-0.07185145012574212
2020-07-03,0.00014769287098012054,0.16666666666666666,0.0,30,8.333333333333333e-05,6.435953764678721e-05,1.0085351182743643,-0.07179171491420455
2020-07-06,0.0002579419947267772,0.16666666666666666,0.03333333333333333,30,9.333333333333333e-05,0.00016460866139344387,1.0087011318901515,-0.07163892379090242
2020-07-07,-0.0013616356776807689,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.0014283023443474355,1.007260401698727,-0.07296490409245271
2020-07-08,0.000848673368190167,0.2,0.0,30,0.0001,0.000748673368190167,1.0080145107363112,-0.07227085760476926
2020-07-09,0.003441385364896913,0.1,0.0,30,5e-05,0.003391385364896913,1.0114330763956259,-0.06912457056866184
2020-07-10,0.006260691611943888,0.1,0.0,30,5e-05,0.006210691611943888,1.0177147753192388,-0.06334319034732794
2020-07-13,0.0033358201681089345,0.13333333333333333,0.0,30,6.666666666666667e-05,0.003269153501442268,1.0210418411404432,-0.0602811154584022
2020-07-14,-0.003039245727020142,0.13333333333333333,0.03333333333333333,30,7.666666666666667e-05,-0.0031159123936868086,1.017860364213161,-0.06320919717732687
2020-07-15,-0.0027483033938537015,0.2,0.03333333333333333,30,0.00011,-0.0028583033938537014,1.0149510104796613,-0.06588682950836589
2020-07-16,0.002087683458137139,0.1,0.0,30,5e-05,0.0020376834581371387,1.0170191593645352,-0.06398340255282708
2020-07-17,0.0008679356606838089,0.13333333333333333,0.0,30,6.666666666666667e-05,0.0008012689940171422,1.0178340652832554,-0.06323340147540724
2020-07-20,0.004798190786559742,0.06666666666666667,0.0,30,3.3333333333333335e-05,0.004764857453226409,1.022683899515368,-0.058769842166493835
2020-07-21,0.003958307871783821,0.13333333333333333,0.03333333333333333,30,7.666666666666667e-05,0.003881641205117154,1.0266535914795367,-0.05511632440234837
2020-07-22,0.0017230379522072366,0.13333333333333333,0.0,30,6.666666666666667e-05,0.00165637128554057,1.0283541110086607,-0.053551246213912274
2020-07-23,-0.000686610250247651,0.1,0.03333333333333333,30,6e-05,-0.000746610250247651,1.0275863312884972,-0.054257874554823116
2020-07-24,0.002921119365657695,0.13333333333333333,0.0,30,6.666666666666667e-05,0.002854452698991028,1.03051952786529,-0.05155829839229653
2020-07-27,-0.0019708364318756443,0.06666666666666667,0.0,30,3.3333333333333335e-05,-0.0020041697652089774,1.0284541917850851,-0.05345913657472201
2020-07-28,-0.000761114066732956,0.13333333333333333,0.06666666666666667,30,8.666666666666667e-05,-0.0008477807333996226,1.0275822881361056,-0.05426159568210931
2020-07-29,0.0009055641119201503,0.2,0.0,30,0.0001,0.0008055641119201503,1.028410071549473,-0.05349974276432612
2020-07-30,0.004392709314147291,0.06666666666666667,0.03333333333333333,30,4.3333333333333334e-05,0.004349375980813958,1.0328830136130975,-0.04938305727967096
2020-07-31,0.00843574487661688,0.1,0.03333333333333333,30,6e-05,0.00837574487661688,1.041534178222512,-0.04142093229205601
2020-08-03,0.002109042743072831,0.1,0.03333333333333333,30,6e-05,0.0020490427430728307,1.0436683262720612,-0.03945676280970756
2020-08-04,0.001112329355393915,0.06666666666666667,0.03333333333333333,30,4.3333333333333334e-05,0.0010689960220605817,1.0447840035611968,-0.03842994591013371
2020-08-05,0.003808687874338623,0.06666666666666667,0.03333333333333333,30,4.3333333333333334e-05,0.00376535454100529,1.0487179857533757,-0.0348092937404717
2020-08-06,0.002118952753881387,0.06666666666666667,0.06666666666666667,30,5.333333333333333e-05,0.0020656194205480537,1.0508842379914258,-0.032815577073089575
2020-08-07,-0.0061607622914310175,0.1,0.0,30,5e-05,-0.006210762291431017,1.0443574457934495,-0.03882252961586352
2020-08-10,-0.0005964377266108027,0.1,0.06666666666666667,30,7e-05,-0.0006664377266108026,1.0436614465915057,-0.03946309454409591
2020-08-11,-0.00608834235232469,0.13333333333333333,0.06666666666666667,30,8.666666666666667e-05,-0.006175009018991357,1.0372168277460296,-0.04539441859836013
2020-08-12,-0.0021411190099762255,0.1,0.06666666666666667,30,7e-05,-0.0022111190099762257,1.0349234179007332,-0.047505165146426775
2020-08-13,0.0044544577127988835,0.13333333333333333,0.03333333333333333,30,7.666666666666667e-05,0.004377791046132217,1.0394540963730516,-0.04333534178691745
2020-08-14,0.0035703295293671887,0.06666666666666667,0.03333333333333333,30,4.3333333333333334e-05,0.0035269961960338555,1.0431202470169112,-0.03996118917651992
2020-08-17,0.003227442812373367,0.03333333333333333,0.0,30,1.6666666666666667e-05,0.0032107761457067004,1.0464694726231367,-0.0368787194637753
2020-08-18,0.0015692999545276142,0.03333333333333333,0.03333333333333333,30,2.6666666666666667e-05,0.0015426332878609476,1.0480837912663354,-0.0353929765161729
2020-08-19,-0.0030449479238774725,0.1,0.06666666666666667,30,7e-05,-0.0031149479238774726,1.0448190648366809,-0.038397677161331356
2020-08-20,-0.0031539404913477655,0.06666666666666667,0.1,30,6.333333333333333e-05,-0.0032172738246810987,1.041457595807854,-0.04149141514435273
2020-08-21,-0.004234119201749875,0.13333333333333333,0.03333333333333333,30,7.666666666666667e-05,-0.004310785868416542,1.0369680951212905,-0.04562334040670435
2020-08-24,-8.44811502790512e-05,0.16666666666666666,0.06666666666666667,30,0.00010333333333333333,-0.00018781448361238453,1.0367733374939827,-0.0458025861661977
2020-08-25,-0.0029044655041264075,0.1,0.03333333333333333,30,6e-05,-0.0029644655041264076,1.0336998586993837,-0.048631271483634664
2020-08-26,0.001990420958218553,0.1,0.06666666666666667,30,7e-05,0.0019204209582185528,1.0356849975725377,-0.04680424303839792
2020-08-27,0.000663438538218105,0.1,0.0,30,5e-05,0.000613438538218105,1.036320326663503,-0.046219516026611784
2020-08-28,0.002678027896684658,0.13333333333333333,0.0,30,6.666666666666667e-05,0.002611361230017991,1.0390265333864317,-0.04372885064881582
2020-08-31,-0.0001981953194370704,0.16666666666666666,0.0,30,8.333333333333333e-05,-0.0002815286527704037,1.0387340176462947,-0.0439980683771759
2020-09-01,0.0015832736511876887,0.2,0.0,30,0.0001,0.0014832736511876886,1.0402747444452616,-0.04258005590151537
2020-09-02,-0.001315576642718445,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.0013822433093851117,1.0388368316398298,-0.04390344321351747
2020-09-03,-0.002294882922654747,0.1,0.0,30,5e-05,-0.0023448829226547473,1.0364008808938927,-0.046145377701935164
2020-09-04,0.001994432372756997,0.16666666666666666,0.0,30,8.333333333333333e-05,0.0019110990394236639,1.038381545621827,-0.04432246704951126
2020-09-07,-0.0010660975381295917,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.0011327642047962584,1.0372053041760256,-0.04540502435016558
2020-09-08,0.002384290570203777,0.16666666666666666,0.0,30,8.333333333333333e-05,0.0023009572368704436,1.0395918692267898,-0.04320854213266401
2020-09-09,4.2378900198924985e-05,0.1,0.0,30,5e-05,-7.621099801075018e-06,1.039583946393402,-0.043215833935853265
2020-09-10,0.002954711858659812,0.1,0.03333333333333333,30,6e-05,0.002894711858659812,1.0425932423710993,-0.040446219464169486
2020-09-11,0.0041055725908095185,0.1,0.0,30,5e-05,0.004055572590809519,1.0468215549482227,-0.036554679452420746
2020-09-14,0.0005929881444784418,0.1,0.0,30,5e-05,0.0005429881444784418,1.0473899666419442,-0.036031540065510126
2020-09-15,-0.0013445421307444897,0.06666666666666667,0.0,30,3.3333333333333335e-05,-0.001377875464077823,1.0459467937055869,-0.03735976855459877
2020-09-16,0.003318009106379571,0.13333333333333333,0.0,30,6.666666666666667e-05,0.0032513424397129045,1.0493475249056434,-0.03422989551592537
2020-09-17,0.001187273028447811,0.13333333333333333,0.0,30,6.666666666666667e-05,0.0011206063617811442,1.0505234304177722,-0.03314764739282228
2020-09-18,0.002029363577102398,0.1,0.0,30,5e-05,0.001979363577102398,1.0526027982328339,-0.031233895061635764
2020-09-21,0.006089317765505872,0.0,0.03333333333333333,30,9.999999999999999e-06,0.006079317765505872,1.059001905124152,-0.02534445806926411
2020-09-22,-0.0018188156525177283,0.06666666666666667,0.0,30,3.3333333333333335e-05,-0.0018521489858510617,1.057040475819562,-0.027149665342805163
2020-09-23,-0.004605247092938029,0.06666666666666667,0.0,30,3.3333333333333335e-05,-0.004638580426271362,1.0521373085586487,-0.03166230986283758
2020-09-24,-0.0028950074375722057,0.1,0.0,30,5e-05,-0.002945007437572206,1.0490387563595964,-0.03451407156237296
2020-09-25,0.0014986877829554508,0.06666666666666667,0.1,30,6.333333333333333e-05,0.0014353544496221173,1.0505444988063632,-0.0331282570389424
2020-09-28,-0.003982771888159923,0.06666666666666667,0.06666666666666667,30,5.333333333333333e-05,-0.004036105221493256,1.04630439066932,-0.037030653129221824
2020-09-29,-0.003720077979793997,0.1,0.0,30,5e-05,-0.003770077979793997,1.0423597415258956,-0.040661122659076065
2020-09-30,0.002664956515555302,0.1,0.0,30,5e-05,0.002614956515555302,1.0450854669235514,-0.038152493211147775
2020-10-09,0.001943524005412082,0.2,0.0,30,0.0001,0.001843524005412082,1.0470121070695322,-0.03637930424283686
2020-10-12,0.0008207742000773601,0.2,0.0,30,0.0001,0.00072077420007736,1.0477667663834767,-0.03568475130667437
2020-10-13,0.003691819629928139,0.13333333333333333,0.0,30,6.666666666666667e-05,0.0036251529632614723,1.0515650811814385,-0.03218896102535562
2020-10-14,-0.0009780339228863048,0.1,0.0,30,5e-05,-0.0010280339228863047,1.0504840366058614,-0.033183903604365295
2020-10-15,-0.0002266000336733447,0.1,0.0,30,5e-05,-0.0002766000336733447,1.050193472685963,-0.03345132496918424
2020-10-16,0.0021892837247837935,0.13333333333333333,0.0,30,6.666666666666667e-05,0.002122617058117127,1.0524226312654095,-0.03139971226406324
2020-10-19,0.0013913411072966509,0.1,0.03333333333333333,30,6e-05,0.001331341107296651,1.0538237647766624,-0.030110174884461105
2020-10-20,0.0004669575825021181,0.06666666666666667,0.0,30,3.3333333333333335e-05,0.00043362424916878475,1.0542807283154199,-0.02968960713726898
2020-10-21,-0.002861866244716068,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.0029285329113827347,1.0511932325047115,-0.03253119305702423
2020-10-22,0.0021741990816821857,0.06666666666666667,0.1,30,6.333333333333333e-05,0.0021108657483488525,1.0534121602941018,-0.030488996289852466
2020-10-23,0.004974352153773243,0.13333333333333333,0.0,30,6.666666666666667e-05,0.004907685487106577,1.0585819758651187,-0.025730941207353974
2020-10-26,0.002597647336965103,0.1,0.0,30,5e-05,0.002547647336965103,1.0612788694168906,-0.023248847234233483
2020-10-27,0.0034772829189981145,0.13333333333333333,0.0,30,6.666666666666667e-05,0.003410616252331448,1.0648984843771798,-0.019917523878127175
2020-10-28,0.004562234170122836,0.1,0.0,30,5e-05,0.004512234170122836,1.0697035557060985,-0.015495162239831384
2020-10-29,0.003579819390347442,0.13333333333333333,0.0,30,6.666666666666667e-05,0.0035131527236807753,1.0734615876663582,-0.012036446387577615
2020-10-30,-0.0006153668063094958,0.1,0.0,30,5e-05,-0.0006653668063094959,1.0727473419580769,-0.012693804541994758
2020-11-02,-0.007338345873602703,0.16666666666666666,0.03333333333333333,30,9.333333333333333e-05,-0.007431679206936036,1.0647750278425512,-0.020031147465659038
2020-11-03,-0.0016551545583656682,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.001721821225032335,1.0629416755997276,-0.021718478635823102
2020-11-04,0.0014959890547664148,0.13333333333333333,0.0,30,6.666666666666667e-05,0.001429322388099748,1.0644609619339065,-0.0203201989554731
2020-11-05,0.003613474447788005,0.06666666666666667,0.0,30,3.3333333333333335e-05,0.0035801411144546717,1.068271882388458,-0.01681280702075283
2020-11-06,-0.0030311627487978558,0.16666666666666666,0.0,30,8.333333333333333e-05,-0.003114496082131189,1.0649447537961083,-0.019874939681288284
2020-11-09,-0.008528871455498322,0.13333333333333333,0.03333333333333333,30,7.666666666666667e-05,-0.008605538122164988,1.0557803311193164,-0.028309443252350075
2020-11-10,-0.0017483654295604757,0.2,0.0,30,0.0001,-0.0018483654295604758,1.0538288632540656,-0.030105482485672796
2020-11-11,0.0014268835150441604,0.16666666666666666,0.0,30,8.333333333333333e-05,0.0013435501817108272,1.0552447352147825,-0.028802380530426275
2020-11-12,0.0027540196875744972,0.16666666666666666,0.0,30,8.333333333333333e-05,0.002670686354241164,1.0580629629295055,-0.026208616300837262
2020-11-13,0.004835671036498475,0.13333333333333333,0.0,30,6.666666666666667e-05,0.004769004369831809,1.0631088698232736,-0.02156460093667134
2020-11-16,-5.4424389844465e-05,0.1,0.0,30,5e-05,-0.00010442438984446499,1.062997855328204,-0.02166677345622081
2020-11-17,0.004747999333319907,0.06666666666666667,0.0,30,3.3333333333333335e-05,0.004714665999986574,1.0680095351747785,-0.017054259056377696
2020-11-18,0.0016847249674352138,0.1,0.03333333333333333,30,6e-05,0.0016247249674352139,1.069744756932036,-0.015457242569432372
2020-11-19,-0.0024727407321761337,0.1,0.0,30,5e-05,-0.002522740732176134,1.0670460682606917,-0.017940988686171444
2020-11-20,-0.0023929714041059516,0.06666666666666667,0.0,30,3.3333333333333335e-05,-0.0024263047374392848,1.0644570893302048,-0.02032376311776718
2020-11-23,-0.005560429274945055,0.06666666666666667,0.03333333333333333,30,4.3333333333333334e-05,-0.005603762608278389,1.0584921244948993,-0.025813636182226762
2020-11-24,-0.004440654535662432,0.1,0.0,30,5e-05,-0.004490654535662432,1.0537388020350733,-0.030188370595485514
2020-11-25,0.0014191627356451445,0.13333333333333333,0.03333333333333333,30,7.666666666666667e-05,0.0013424960689784778,1.0551534422345354,-0.028886402295360436
2020-11-26,-0.0016520635741186893,0.16666666666666666,0.13333333333333333,30,0.0001233333333333333,-0.0017753969074520226,1.053280126076305,-0.030610514373509812
2020-11-27,0.003794530843106691,0.06666666666666667,0.03333333333333333,30,4.3333333333333334e-05,0.003751197509773358,1.057231187862336,-0.026974142949027446
2020-11-30,0.0044755237532121996,0.13333333333333333,0.0,30,6.666666666666667e-05,0.004408857086545533,1.0618923690770596,-0.022684211003776267
2020-12-01,-0.001970730626323062,0.13333333333333333,0.0,30,6.666666666666667e-05,-0.0020373972929897287,1.0597288724388556,-0.02467539154667331
2020-12-02,-1.3503779716964926e-05,0.16666666666666666,0.0,30,8.333333333333333e-05,-9.683711305029826e-05,1.0596262513542325,-0.024769839166042917
2020-12-03,-0.0011016069991860963,0.06666666666666667,0.0,30,3.3333333333333335e-05,-0.0011349403325194296,1.0584236387841743,-0.025876667209062676
2020-12-04,0.0027399068042633923,0.1,0.1,30,7.999999999999999e-05,0.002659906804263392,1.0612389470227697,-0.023285589927980244
2020-12-07,-0.004042450211777915,0.2,0.1,30,0.00013000000000000002,-0.004172450211777915,1.0568109803535175,-0.027360882175131773
2020-12-08,0.002340788082706794,0.13333333333333333,0.03333333333333333,30,7.666666666666667e-05,0.0022641214160401273,1.0592037287268423,-0.025158709118386136
2020-12-09,0.00996176892793735,0.2,0.0,30,0.0001,0.00986176892793735,1.069649351147156,-0.01554504956629943
